index,x_offset,y_offset,x_advance,y_advance,codepoint
36,0,0,9,0,63644
559,0,0,11,0,63643
213,0,0,6,0,63642
501,0,0,17,0,63641
86,0,0,0,0,63640
449,0,0,0,0,63639
81,-2,0,0,0,63638
188,0,0,6,0,63637
192,0,0,8,0,63636
613,0,0,4,0,63635
114,0,0,9,0,63634
55,0,0,12,0,63633
655,0,0,4,0,63632
206,0,0,6,0,63631
33,0,0,12,0,63630
631,0,0,4,0,63629
542,0,0,14,0,63628
108,0,0,9,0,63627
615,0,0,4,0,63626
190,0,0,8,0,63625
565,0,0,9,0,63624
12,0,0,8,0,63623
106,0,0,9,0,63622
6,-3,0,0,0,63621
109,0,0,9,0,63620
214,0,0,5,0,63619
113,0,0,9,0,63618
461,0,0,4,0,63617
5,0,0,0,0,63616
450,0,0,0,0,63615
612,0,0,4,0,63614
111,0,0,9,0,63613
205,0,0,6,0,63612
184,0,0,9,0,63611
110,0,0,9,0,63610
115,0,0,9,0,63609
403,0,0,8,0,63608
6,-1,0,0,0,63607
421,0,0,8,0,63606
112,0,0,9,0,63605
85,0,0,0,0,63604
440,0,0,4,0,63603
134,0,0,8,0,63602
619,0,0,4,0,63601
614,0,0,4,0,63600
77,0,0,4,0,63599
576,0,0,12,0,63598
533,0,0,8,0,63597
500,0,0,16,0,63596
470,0,0,0,0,63595
76,-1,0,0,0,63594
462,0,0,4,0,63593
38,0,0,9,0,63592
181,-1,0,0,0,63591
81,-1,0,0,0,63590
528,0,0,12,0,63589
553,0,0,15,0,63588
219,0,0,7,0,63587
81,1,0,0,0,63586
69,-1,0,0,0,63585
70,-3,0,0,0,63584
76,-3,0,0,0,63583
570,0,0,15,0,63582
96,0,0,9,0,63581
577,0,0,12,0,63580
506,0,0,20,0,63579
286,0,0,11,0,63578
277,0,0,11,0,63577
208,0,0,5,0,63576
441,0,0,4,0,63575
283,0,0,9,0,63574
621,0,0,4,0,63573
522,0,0,6,0,63572
420,0,0,8,0,63571
407,0,0,9,0,63570
23,0,0,16,0,63569
212,0,0,5,0,63568
202,0,0,6,0,63567
504,0,0,19,0,63566
549,0,0,14,0,63565
14,0,0,12,0,63564
199,0,0,6,0,63563
15,0,0,13,0,63562
73,0,0,0,0,63561
70,-1,0,0,0,63560
507,0,0,8,0,63559
181,-3,0,0,0,63558
183,0,0,9,0,63557
526,0,0,8,0,63556
95,0,0,12,0,63555
633,0,0,4,0,63554
561,0,0,11,0,63553
523,0,0,15,0,63552
547,0,0,9,0,63551
264,0,0,8,0,63550
405,0,0,8,0,63549
560,0,0,16,0,63548
564,0,0,9,0,63547
186,0,0,5,0,63546
20,0,0,9,0,63545
573,0,0,19,0,63544
86,0,-4,0,0,63543
548,0,0,15,0,63542
74,0,0,0,0,63541
540,0,0,14,0,63540
67,0,0,4,0,63539
85,2,0,0,0,63538
634,0,0,4,0,63537
98,0,0,12,0,63536
278,0,0,9,0,63535
81,-3,0,0,0,63534
116,0,0,7,0,63533
205,0,0,5,0,63532
575,0,0,10,0,63531
535,0,0,11,0,63530
721,1,0,0,0,63529
632,0,0,4,0,63528
654,0,0,4,0,63527
453,0,0,0,0,63526
721,-1,0,0,0,63525
34,0,0,12,0,63524
24,0,0,16,0,63523
579,0,0,11,0,63522
452,0,0,0,0,63521
347,0,0,5,0,63520
635,0,0,4,0,63519
210,0,0,8,0,63518
272,0,0,10,0,63517
450,-1,0,0,0,63516
257,0,0,9,0,63515
517,0,0,17,0,63514
527,0,0,10,0,63513
69,-2,0,0,0,63512
203,0,0,4,0,63511
85,1,0,0,0,63510
511,0,0,16,0,63509
261,0,0,12,0,63508
522,0,0,8,0,63507
202,0,0,4,0,63506
630,0,0,4,0,63505
5,-1,0,0,0,63504
723,1,0,0,0,63503
422,0,0,8,0,63502
97,0,0,9,0,63501
464,0,0,4,0,63500
857,0,0,0,0,63499
858,0,0,0,0,63498
75,-2,0,0,0,63497
70,-2,0,0,0,63496
266,0,0,9,0,63495
856,0,0,0,0,63494
209,0,0,6,0,63493
