index,x_offset,y_offset,x_advance,y_advance,codepoint
107,0,0,8,0,61996
236,0,0,10,0,61995
60,0,-1,0,0,61994
220,0,0,10,0,61993
389,0,0,17,0,61992
70,-1,0,0,0,61991
64,-1,0,0,0,61990
638,0,0,4,0,61989
136,0,0,7,0,61988
556,0,0,21,0,61987
397,0,0,10,0,61986
566,0,0,9,0,61985
74,0,0,0,0,61984
652,0,0,4,0,61983
289,0,0,6,0,61982
568,0,0,16,0,61981
0,0,0,9,0,61980
672,-2,0,0,0,61979
380,0,0,9,0,61978
131,-4,0,0,0,61977
30,0,0,11,0,61976
166,0,0,7,0,61975
116,0,0,8,0,61974
569,0,0,17,0,61973
5,-4,0,0,0,61972
415,-1,0,0,0,61971
25,0,0,8,0,61970
507,0,0,10,0,61969
481,0,0,9,0,61968
516,0,0,9,0,61967
420,0,0,4,0,61966
211,0,0,13,0,61965
363,0,0,15,0,61964
131,-1,0,0,0,61963
467,0,0,13,0,61962
609,0,0,0,0,61961
438,0,0,18,0,61960
671,0,0,0,0,61959
654,0,0,4,0,61958
102,0,0,13,0,61957
366,0,0,17,0,61956
645,0,0,4,0,61955
71,0,0,14,0,61954
567,0,0,10,0,61953
372,0,0,17,0,61952
358,0,0,7,0,61951
205,0,0,12,0,61950
375,0,0,11,0,61949
706,0,0,16,0,61948
712,0,0,17,0,61947
564,0,0,10,0,61946
643,0,0,4,0,61945
411,0,0,0,0,61944
56,0,0,7,0,61943
401,0,0,10,0,61942
623,-1,0,0,0,61941
303,0,0,8,0,61940
70,-2,0,0,0,61939
207,0,0,10,0,61938
371,0,0,8,0,61937
86,0,0,6,0,61936
348,0,0,8,0,61935
139,0,0,12,0,61934
518,0,0,13,0,61933
355,0,0,13,0,61932
108,0,0,8,0,61931
72,0,0,14,0,61930
352,0,0,20,0,61929
410,0,0,4,0,61928
523,0,0,9,0,61927
4,2,0,0,0,61926
425,0,0,4,0,61925
137,0,0,8,0,61924
555,0,0,20,0,61923
405,0,0,4,0,61922
450,0,0,16,0,61921
400,0,0,11,0,61920
95,0,0,8,0,61919
223,0,0,9,0,61918
55,0,0,0,0,61917
623,1,0,0,0,61916
519,0,0,9,0,61915
63,0,0,0,0,61914
449,0,0,8,0,61913
360,0,0,7,0,61912
711,0,0,14,0,61911
161,0,0,8,0,61910
274,0,0,8,0,61909
4,1,0,0,0,61908
636,0,0,4,0,61907
378,0,0,8,0,61906
96,0,0,12,0,61905
611,0,0,0,0,61904
182,0,0,8,0,61903
142,0,0,8,0,61902
144,0,0,8,0,61901
675,-2,0,0,0,61900
412,0,0,0,0,61899
284,0,0,7,0,61898
75,0,0,0,0,61897
146,0,0,8,0,61896
97,0,0,10,0,61895
657,0,0,4,0,61894
623,0,0,0,0,61893
230,0,0,10,0,61892
103,0,0,11,0,61891
379,0,0,10,0,61890
132,0,0,0,0,61889
418,0,0,0,0,61888
416,0,0,0,0,61887
434,0,0,14,0,61886
644,0,0,4,0,61885
513,0,0,10,0,61884
427,0,0,4,0,61883
385,0,0,16,0,61882
183,0,0,8,0,61881
563,0,0,17,0,61880
177,0,0,13,0,61879
656,0,0,4,0,61878
294,0,0,6,0,61877
356,0,0,13,0,61876
365,0,0,8,0,61875
209,0,0,10,0,61874
451,0,0,16,0,61873
622,2,0,0,0,61872
353,0,0,11,0,61871
120,0,0,9,0,61870
286,0,0,8,0,61869
670,0,0,0,0,61868
439,0,0,18,0,61867
561,0,0,17,0,61866
421,0,0,4,0,61865
5,1,0,0,0,61864
368,0,0,7,0,61863
646,0,0,4,0,61862
65,-2,0,0,0,61861
63,-1,0,0,0,61860
403,0,0,7,0,61859
347,0,0,8,0,61858
647,0,0,4,0,61857
305,0,0,9,0,61856
527,0,0,10,0,61855
506,0,0,12,0,61854
261,0,0,8,0,61853
61,0,-1,0,0,61852
296,0,0,9,0,61851
485,0,0,12,0,61850
191,0,0,8,0,61849
229,0,0,9,0,61848
234,0,0,9,0,61847
508,0,0,10,0,61846
526,0,0,11,0,61845
212,0,0,11,0,61844
674,0,0,0,0,61843
466,0,0,11,0,61842
4,-4,0,0,0,61841
210,0,0,12,0,61840
553,0,0,11,0,61839
4,-5,0,0,0,61838
515,0,0,9,0,61837
429,-4,0,0,0,61836
642,0,0,4,0,61835
5,2,0,0,0,61834
62,-3,0,0,0,61833
675,-1,0,0,0,61832
55,1,0,0,0,61831
622,0,0,0,0,61830
295,0,0,8,0,61829
484,0,0,11,0,61828
306,0,0,10,0,61827
302,0,0,6,0,61826
73,0,0,11,0,61825
460,0,0,8,0,61824
121,0,0,7,0,61823
